timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed,VFR_HUD.airspeed,VFR_HUD.groundspeed,VFR_HUD.heading,VFR_HUD.throttle,VFR_HUD.alt,VFR_HUD.climb
1429530455.88800001,,,,,,,,,,241853,0.0105419391766,-0.013276184909,-0.295383870602,-0.00452049449086,-0.00201791035943,-0.00140359159559,0.0,0.0498263128102,343,0,316.081268311,-0.343897730112
1429530456.05099988,241994,476027852,85340989,409670,1519,-6,0,34,34306,,,,,,,,,,,,,
1429530456.61800003,,,,,,,,,,242563,0.0112915067002,-0.012050348334,-0.295378983021,0.00420569209382,-0.000265918497462,0.00034658703953,0.0,0.106002189219,343,0,315.56640625,-0.347163975239
1429530457.77300000,,,,,,,,,,243273,0.0105980178341,-0.0131476828828,-0.295653045177,0.00141010235529,-0.00446339324117,-0.00174434389919,0.0,0.09575419873,343,0,316.25289917,-0.34807908535
1429530457.93499994,243395,476027850,85340986,409596,1445,-8,-4,34,34305,,,,,,,,,,,,,
1429530458.45799994,,,,,,,,,,243943,0.0105788037181,-0.0133887445554,-0.295336276293,-0.00190129864495,-0.00411849236116,0.000529956072569,0.0,0.0906829535961,343,0,315.738037109,-0.338316679001
1429530458.46099997,244399,476027854,85340993,409581,1430,-5,-2,33,34306,,,,,,,,,,,,,
1429530458.46199989,,,,,,,,,,244963,0.011219587177,-0.0151988305151,-0.295685768127,0.00299133243971,5.57997846045e-05,-0.00138290598989,0.0,0.0437360517681,343,0,315.909637451,-0.334157496691
1429530458.82200003,245404,476027858,85340992,409502,1351,-3,-4,32,34305,245463,0.0112916985527,-0.0148184904829,-0.295781522989,0.000547297182493,-0.000292498851195,-0.000681862235069,0.0,0.059350527823,343,0,314.794128418,-0.330297142267
1429530458.82399988,,,,,,,,,,245963,0.0114942938089,-0.014943250455,-0.295612901449,0.00473792292178,5.36600709893e-05,-0.000155001878738,0.0,0.0582678131759,343,0,316.25289917,-0.32653093338
1429530459.80399990,246414,476027862,85340991,409507,1356,-2,-5,31,34305,246463,0.0113756004721,-0.0148722250015,-0.295839011669,0.00194841017947,0.000750629696995,-0.00119883287698,0.0,0.0557457655668,343,0,315.48059082,-0.31947401166
1429530459.81099987,,,,,,,,,,246983,0.0112851569429,-0.0152679113671,-0.295876324177,0.00299749011174,-0.000998672796413,-0.00154491048306,,,,,,
1429530459.81399989,,,,,,,,,,,,,,,,,0.0,0.0615775100887,343,0,315.909637451,-0.319361031055
1429530461.47300005,247428,476027870,85340998,409423,1272,1,-2,31,34306,247983,0.0127276461571,-0.0148678002879,-0.295574247837,0.00231002690271,-0.00152216851711,0.00108142755926,0.0,0.0324948765337,343,0,315.738037109,-0.305851787329
1429530461.47399998,248424,476027878,85341006,409410,1259,3,0,30,34307,248493,0.01284189336,-0.014780507423,-0.295387148857,0.00057027535513,0.000745657132939,0.00021353084594,0.0,0.0342146493495,343,0,315.394775391,-0.301762938499
1429530461.77199984,,,,,,,,,,249003,0.0127110211179,-0.014452422969,-0.295398414135,0.00109551905189,0.000222088536248,-0.00065587926656,0.0,0.0312999822199,343,0,314.536712646,-0.293987452984
1429530462.04699993,249424,476027881,85341010,409367,1216,0,0,29,34307,,,,,,,,,,,,,
1429530462.14599991,,,,,,,,,,249503,0.0124174896628,-0.0138728450984,-0.295333504677,-0.00344319664873,-0.000122371944599,-0.00187446270138,0.0,0.00634671235457,343,0,315.738037109,-0.295102864504
1429530462.45499992,,,,,,,,,,250003,0.0121248317882,-0.0138047831133,-0.295421540737,-0.00588961830363,0.00144692603499,-0.000824637711048,0.0,0.022306099534,343,0,316.424560547,-0.297053605318
1429530462.84299994,250450,476027890,85341009,409347,1196,2,-2,29,34308,,,,,,,,,,,,,
1429530462.86899996,,,,,,,,,,250513,0.0125103630126,-0.0145239941776,-0.295296490192,-0.000301226362353,0.00388494553044,-0.00169371347874,0.0,0.0331787243485,343,0,315.738037109,-0.29438534379
1429530463.39299989,,,,,,,,,,251023,0.0128211425617,-0.0144115472212,-0.294950515032,-0.000120921991765,0.000392918125726,-0.00081645231694,0.0,0.0341742634773,343,0,315.65222168,-0.292777568102
1429530463.80699992,251444,476027900,85341021,409338,1187,3,1,29,34310,,,,,,,,,,,,,
1429530463.93599987,,,,,,,,,,251533,0.0134586906061,-0.0145539194345,-0.294810533524,-0.00552701763809,-0.000654002942611,-0.000986570492387,,,,,,
1429530464.04199982,,,,,,,,,,,,,,,,,0.0,0.0360989905894,343,0,316.25289917,-0.290058076382
1429530464.52399993,,,,,,,,,,252033,0.0126386675984,-0.0150024993345,-0.294872373343,-0.000470029655844,-0.00118080643006,-0.00185709726065,0.0,0.0470472127199,343,0,315.223175049,-0.291179001331
1429530464.84399986,252444,476027903,85341012,409276,1125,1,-3,29,34309,,,,,,,,,,,,,
1429530464.96499991,,,,,,,,,,252533,0.0123317074031,-0.0144450413063,-0.294916838408,0.000398427248001,-0.00170074694324,0.0011123502627,0.0,0.0417191833258,343,0,316.081268311,-0.290955632925
1429530465.47799993,,,,,,,,,,253043,0.0129063632339,-0.015241923742,-0.294745951891,5.29215612914e-05,0.000912050076295,-0.000280497595668,0.0,0.0589999482036,343,0,315.995452881,-0.29069635272
1429530465.78099990,253454,476027915,85341011,409278,1127,4,-3,28,34311,,,,,,,,,,,,,
1429530465.89699984,,,,,,,,,,253553,0.0128125716001,-0.0148638505489,-0.294714093208,-0.00273953820579,-0.000308963062707,0.000944486819208,0.0,0.0612428039312,343,0,315.48059082,-0.284635782242
1429530466.47799993,,,,,,,,,,254053,0.0122190378606,-0.0145988995209,-0.294672220945,-0.00187047501095,-0.00117874215357,-0.000798515044153,,,,,,
1429530466.47899985,,,,,,,,,,,,,,,,,0.0,0.0707976147532,343,0,316.424560547,-0.28346785903
1429530466.90199995,254464,476027920,85341002,409298,1147,3,-6,27,34312,,,,,,,,,,,,,
1429530466.94700003,,,,,,,,,,254563,0.0125762755051,-0.0149237196892,-0.294473737478,-0.000297138671158,-0.000657981727272,-0.000619797967374,0.0,0.0785341337323,343,0,316.3387146,-0.277713239193
1429530467.54799986,,,,,,,,,,255063,0.0129130696878,-0.0139458337799,-0.294392287731,-0.00116422830615,-0.0039665303193,-0.00114119611681,0.0,0.0396545417607,343,0,315.308959961,-0.275254309177
1429530467.96599984,255474,476027920,85341007,409289,1138,-1,-3,27,34313,,,,,,,,,,,,,
1429530467.96700001,,,,,,,,,,255583,0.0129418969154,-0.0136322500184,-0.294263362885,0.00250135455281,-0.00221943063661,-0.00218518916517,0.0,0.0420409627259,343,0,315.308959961,-0.274861931801
1429530468.46799994,,,,,,,,,,256093,0.0131104690954,-0.0138550903648,-0.294276237488,-0.000812497455627,-0.000649973982945,-0.000785494223237,,,,,,
1429530468.53199983,,,,,,,,,,,,,,,,,0.0,0.038024507463,343,0,316.16708374,-0.269266545773
1429530469.00199986,256474,476027926,85341008,409306,1155,0,-2,26,34313,256603,0.0135528165847,-0.0139445345849,-0.294272124767,-0.000809140386991,-0.000652254093438,-0.00130532216281,0.0,0.0221289861947,343,0,316.25289917,-0.268725335598
1429530469.50199986,,,,,,,,,,257113,0.0129178557545,-0.0143835591152,-0.294033169746,-0.000287743197987,0.000916982418858,-8.0076046288e-05,-0.0,0.0333335399628,343,0,316.3387146,-0.277218937874
1429530469.82200003,257474,476027928,85341010,409222,1071,0,0,27,34316,,,,,,,,,,,,,
1429530470.31599998,,,,,,,,,,257613,0.0134869171306,-0.0144664403051,-0.293875426054,-0.000108579697553,-0.00013094919268,-0.00251968204975,0.0,0.0159022267908,343,0,315.909637451,-0.27678078413
1429530470.73599982,,,,,,,,,,258123,0.0141820162535,-0.0146649442613,-0.29359793663,0.00129164301325,-0.00030697643524,0.0011493768543,0.624904751778,0.0159460678697,343,0,315.051544189,-0.278000414371
1429530470.97199988,258484,476027935,85341016,409203,1052,0,1,27,34319,,,,,,,,,,,,,
1429530471.35299993,,,,,,,,,,258633,0.0141627704725,-0.0142555907369,-0.29346370697,0.000593108765315,0.00144052528776,-0.00181443151087,0.0,0.00678127165884,343,0,316.081268311,-0.277799516916
1429530471.83699989,,,,,,,,,,259133,0.0142529932782,-0.0139469094574,-0.293316692114,0.000245036790147,0.00144067325164,-0.00146191380918,0.0,0.0115249576047,343,0,315.909637451,-0.271235883236
1429530471.99000001,259488,476027936,85341012,409264,1113,0,-1,27,34317,,,,,,,,,,,,,
1429530471.99099994,,,,,,,,,,259653,0.0138242440298,-0.0141457309946,-0.293572634459,0.00163892866112,-0.00117832887918,-0.000588242895901,,,,,,
1429530472.17299986,,,,,,,,,,,,,,,,,0.0,0.00466019706801,343,0,314.879943848,-0.273431271315
1429530472.55499983,,,,,,,,,,260153,0.0137177510187,-0.0138315223157,-0.293460190296,0.000762096256949,0.000567397277337,-0.000935094431043,,,,,,
1429530472.55599999,,,,,,,,,,,,,,,,,0.0,0.022922905162,343,0,315.48059082,-0.273693501949
1429530472.85800004,260489,476027940,85341014,409274,1123,0,0,27,34319,,,,,,,,,,,,,
1429530473.02199984,,,,,,,,,,260653,0.0138336457312,-0.0132870245725,-0.293181031942,-0.00446907710284,0.00126872584224,-0.000232656486332,0.0,0.0240599438548,343,0,315.394775391,-0.272712081671
1429530473.71000004,,,,,,,,,,261163,0.0139512103051,-0.0129895275459,-0.293107122183,-0.00237483414821,4.57507558167e-05,-0.000928013585508,0.0,0.0258990768343,343,0,314.96572876,-0.275419443846
1429530473.80799985,261488,476027948,85341023,409253,1102,2,2,27,34321,,,,,,,,,,,,,
1429530474.05299997,,,,,,,,,,261673,0.0147788226604,-0.0142608806491,-0.292885869741,0.000250336510362,-0.000488333345857,0.000646507367492,0.0,0.0404953733087,343,0,315.738037109,-0.274041712284
1429530474.61699986,,,,,,,,,,262203,0.0141966948286,-0.0135249672458,-0.292726993561,0.00286563346162,-0.000134342932142,-0.00161893758923,0.0,0.0196253936738,343,0,316.424560547,-0.272409886122
1429530474.90599990,262504,476027953,85341024,409226,1075,2,1,27,34323,,,,,,,,,,,,,
1429530475.10999990,,,,,,,,,,262713,0.0140734063461,-0.0139354337007,-0.292709350586,-0.00132374686655,-0.000138531962875,-0.00109266396612,0.34824565053,0.0239336099476,343,0,315.48059082,-0.274854004383
1429530475.56099987,,,,,,,,,,263213,0.0141881722957,-0.0141936168075,-0.292813956738,0.0018165060319,0.000207371136639,-0.000566800124943,0.0,0.0307514928281,343,0,315.738037109,-0.273645490408
1429530475.87999988,263504,476027961,85341019,409172,1021,3,-1,27,34322,,,,,,,,,,,,,
1429530476.11899996,,,,,,,,,,263723,0.0135639766231,-0.0144014582038,-0.292771488428,0.000417538336478,0.00125090032816,-0.00265912525356,0.0,0.0486947894096,343,0,316.3387146,-0.271871954203
1429530476.68099999,,,,,,,,,,264233,0.0139335570857,-0.014348926954,-0.292469292879,-0.00341928726994,0.000901487073861,0.000485714524984,,,,,,
1429530476.68199992,,,,,,,,,,,,,,,,,0.0,0.0532885156572,343,0,315.051544189,-0.270344167948
1429530477.23199987,264520,476027969,85341019,409148,997,3,-1,27,34324,264733,0.0145421307534,-0.0141180288047,-0.292399019003,0.0033881184645,0.000379009346943,-0.00212912075222,0.284339934587,0.0467337071896,343,0,315.56640625,-0.270253419876
1429530477.61299992,,,,,,,,,,265243,0.0140430768952,-0.0135242184624,-0.291717469692,-0.00237002875656,0.000556910759769,0.00223782844841,1.1432505846,0.0276614744216,343,0,315.137359619,-0.261300086975
1429530477.94899988,265518,476027976,85341018,409219,1068,2,-2,25,34329,,,,,,,,,,,,,
1429530478.36599994,,,,,,,,,,265743,0.013991817832,-0.014038736932,-0.291419565678,0.00391306681558,0.00107733672485,-0.000901097431779,1.31332337856,0.0412255115807,343,0,315.56640625,-0.258163392544
1429530478.73699999,,,,,,,,,,266243,0.0138660026714,-0.0128105813637,-0.291128963232,-0.00603796448559,-0.0010101844091,0.000148555263877,0.0,0.0272216796875,343,0,315.308959961,-0.255790054798
1429530479.03799987,266518,476027977,85341013,409226,1075,0,-3,25,34332,,,,,,,,,,,,,
1429530479.43499994,,,,,,,,,,266753,0.0143080800772,-0.0124909877777,-0.290848433971,0.0021648122929,0.00317956227809,-0.0028156330809,,,,,,
1429530479.45899987,,,,,,,,,,,,,,,,,0.0,0.0367030054331,343,0,316.16708374,-0.254912108183
1429530480.22399998,267528,476027981,85341019,409299,1148,0,-1,24,34336,267253,0.0140810636804,-0.0130688445643,-0.290557056665,0.000771893537603,0.0010804933263,-1.99684873223e-05,0.0,0.0272494275123,343,0,315.48059082,-0.251075327396
1429530480.22499990,,,,,,,,,,267763,0.0147057343274,-0.012514446862,-0.290368229151,7.49784521759e-05,0.000559965264983,-0.000714930705726,1.57894098759,0.0288048032671,343,0,316.081268311,-0.250885605812
1429530480.91799998,,,,,,,,,,268273,0.0142601784319,-0.0122907347977,-0.289953649044,-0.00568536389619,0.00143260415643,-0.000362769700587,,,,,,
1429530480.91899991,,,,,,,,,,,,,,,,,1.12551903725,0.0410985909402,343,0,316.424560547,-0.246659293771
1429530480.91999984,268534,476027980,85341016,409408,1257,-4,-2,24,34338,,,,,,,,,,,,,
1429530481.27999997,,,,,,,,,,268773,0.0140689434484,-0.0119964955375,-0.289840370417,-0.00865271966904,-0.00135768647306,-0.000185245648026,1.82069182396,0.0617243386805,343,0,315.65222168,-0.244358003139
1429530481.63699985,,,,,,,,,,269283,0.0145034743473,-0.0122280204669,-0.2895193398,7.44710559957e-05,3.52869974449e-05,-0.00053184479475,0.743286728859,0.0626292526722,343,0,315.48059082,-0.239168450236
1429530481.95599985,269549,476027977,85341013,409463,1312,-7,-2,23,34342,,,,,,,,,,,,,
1429530482.20799994,,,,,,,,,,269783,0.0144028831273,-0.0120769208297,-0.289186626673,-0.00201973342337,0.00160501734354,-0.000703793019056,0.625266134739,0.0688646957278,343,0,315.823822021,-0.230555161834
1429530482.72300005,,,,,,,,,,270293,0.0144054442644,-0.0123328818008,-0.288910001516,-0.00044899166096,-0.001015949063,-0.000701585784554,0.0,0.0669001713395,343,0,315.995452881,-0.229772731662
1429530483.40400004,270544,476027982,85341013,409539,1388,-5,-1,22,34345,,,,,,,,,,,,,
1429530483.42899990,,,,,,,,,,270803,0.0156328082085,-0.0127538396046,-0.288473516703,-0.0034078641329,0.00159938680008,-0.000348686240613,0.0,0.0421214140952,343,0,315.65222168,-0.23153924942
1429530484.48699999,,,,,,,,,,271313,0.0159356817603,-0.0126024149358,-0.288329541683,-0.0013132286258,0.00160011078697,0.000876216217875,0.402213394642,0.0536601096392,343,0,315.823822021,-0.227205663919
1429530484.48799992,271554,476027989,85341021,409583,1432,-2,0,22,34347,,,,,,,,,,,,,
1429530484.48899984,,,,,,,,,,271813,0.0154780233279,-0.0138163464144,-0.288343369961,-0.00201302138157,0.000194442458451,0.000354185700417,,,,,,
1429530484.50300002,,,,,,,,,,,,,,,,,0.0,0.0111590484157,343,0,315.48059082,-0.221203938127
1429530484.87399983,,,,,,,,,,272323,0.0154840201139,-0.014057113789,-0.287993609905,0.00130272423849,0.00176252517849,-0.000167149119079,0.0,0.0163876581937,343,0,316.596191406,-0.217360302806
1429530485.26799989,272564,476027998,85341018,409653,1502,1,-1,21,34351,272823,0.0154665475711,-0.0145666534081,-0.287630200386,-0.000267018680461,-0.0026032445021,0.00123175512999,0.0,0.0265503637493,343,0,314.96572876,-0.209669411182
1429530485.98799992,,,,,,,,,,273323,0.0149240326136,-0.0144690712914,-0.287615418434,-9.30457317736e-05,-0.00155360996723,0.000186812132597,1.12578785419,0.021594395861,343,0,316.853637695,-0.209740102291
1429530486.05399990,273590,476028007,85341015,409675,1524,4,-3,20,34351,,,,,,,,,,,,,
1429530486.23300004,,,,,,,,,,273833,0.0151597158983,-0.0153556857258,-0.287670701742,0.00182654289529,-0.000162714859471,-0.00242923106998,0.232210874557,0.0538092628121,343,0,315.308959961,-0.202910497785
1429530486.80799985,,,,,,,,,,274333,0.0152135835961,-0.0149382492527,-0.287337332964,0.00200238521211,-0.000159138231538,-0.00050678756088,0.0,0.0405466631055,343,0,315.738037109,-0.198301315308
1429530487.41699982,274598,476028011,85341019,409703,1552,3,-1,19,34354,,,,,,,,,,,,,
1429530487.41799998,,,,,,,,,,274843,0.0154748577625,-0.0146592231467,-0.287000238895,-0.00148687639739,-0.00190223311074,0.000194515101612,0.0,0.0324455946684,343,0,315.823822021,-0.192494541407
1429530487.87599993,,,,,,,,,,275353,0.0160836465657,-0.0143315093592,-0.286728441715,0.0030548479408,-0.00120107259136,-0.00102401990443,,,,,,
1429530487.87699986,,,,,,,,,,,,,,,,,0.0,0.0265082921833,343,0,315.823822021,-0.184523776174
1429530488.31200004,275600,476028014,85341028,409747,1596,2,1,18,34357,,,,,,,,,,,,,
1429530488.31299996,,,,,,,,,,275853,0.0161215029657,-0.0145759517327,-0.286624550819,-0.00270669511519,0.00106707809027,0.000548450276256,0.0,0.0296675488353,343,0,315.738037109,-0.185342177749
1429530488.96299982,,,,,,,,,,276383,0.0164009239525,-0.0149755775928,-0.286440849304,-0.00113476417027,0.00141357956454,-0.000321799889207,0.796181082726,0.0489472076297,343,0,315.995452881,-0.176899805665
1429530489.11099982,276605,476028025,85341027,409795,1644,6,0,17,34359,,,,,,,,,,,,,
1429530489.54399991,,,,,,,,,,276883,0.0159118566662,-0.0149252517149,-0.286359190941,0.000780990114436,0.000192622188479,0.000203379429877,0.0,0.0500201322138,343,0,315.394775391,-0.177062422037
1429530489.96399999,,,,,,,,,,277393,0.0156342685223,-0.0140307946131,-0.286115139723,0.000953479495365,-0.000846491195261,0.000206031836569,0.0,0.0163415558636,343,0,315.823822021,-0.168578982353
1429530490.35099983,277604,476028019,85341024,409891,1740,0,-1,17,34360,,,,,,,,,,,,,
1429530490.36299992,,,,,,,,,,277893,0.0156015018001,-0.0135797550902,-0.286043047905,-0.00306160235777,-0.000494426873047,3.35900112987e-05,0.0,0.00753607554361,343,0,315.051544189,-0.16892644763
1429530491.04799986,,,,,,,,,,278403,0.0159549508244,-0.013374067843,-0.285858899355,-0.00166298344266,-0.00119020510465,-0.000138212926686,0.0,0.0083488766104,343,0,315.65222168,-0.164105221629
1429530491.13299990,278604,476028015,85341028,409941,1790,-3,0,16,34362,,,,,,,,,,,,,
1429530491.29099989,,,,,,,,,,278913,0.0156062208116,-0.01261151582,-0.285764455795,7.91457423475e-05,0.00143325550016,-0.000485450029373,0.0,0.0427770763636,343,0,315.051544189,-0.166216209531
1429530492.05200005,279619,476028017,85341036,409930,1779,-2,1,16,34363,279413,0.0159705039114,-0.013002872467,-0.285706788301,0.00130383588839,-0.000837550964206,0.00108807347715,0.0,0.035340577364,343,0,315.137359619,-0.166382104158
1429530492.43299985,,,,,,,,,,279923,0.0160263832659,-0.0132695473731,-0.285530358553,0.00147853395902,-0.00031538651092,0.000741088762879,0.0,0.0330665074289,343,0,315.137359619,-0.162453129888
1429530492.83399987,,,,,,,,,,280423,0.016213491559,-0.0137370955199,-0.285286933184,0.000780918868259,-0.000492591701914,-0.00100192986429,0.0,0.0209682229906,343,0,315.56640625,-0.161761805415
1429530493.11999989,280624,476028021,85341040,409954,1803,-1,1,16,34366,,,,,,,,,,,,,
1429530493.36099982,,,,,,,,,,280933,0.0163342673331,-0.0134628955275,-0.28481143713,-9.12334653549e-05,-0.00066395389149,-0.000650332309306,0.0,0.0360527224839,343,0,316.081268311,-0.159838810563
1429530494.11899996,,,,,,,,,,281443,0.0165888760239,-0.0139256427065,-0.284532248974,-0.00043882560567,-0.00153953547124,0.000573458150029,0.0,0.0321865566075,343,0,315.48059082,-0.15803425014
1429530494.12100005,281624,476028021,85341045,410043,1892,-1,2,15,34370,,,,,,,,,,,,,
1429530494.29999995,,,,,,,,,,281943,0.0161648709327,-0.0140869030729,-0.284482836723,-0.00183770735748,-0.000491716025863,-0.00082129240036,,,,,,
1429530494.63800001,,,,,,,,,,,,,,,,,0.907038271427,0.0280514284968,343,0,315.909637451,-0.163301169872
1429530494.78399992,,,,,,,,,,282443,0.0163792967796,-0.01508449018,-0.284268856049,-0.000788670091424,-0.000323240587022,5.3346157074e-05,0.0,0.0412504971027,343,0,314.96572876,-0.159508526325
