timestamp panPosition tiltPosition panCtrlType panSetValue tiltCtrlType tiltSetValue local.lat local.lon local.elev object.lat object.lon object.elev object.x object.y object.z estObject.x estObject.y estObject.z estObject.lat estObject.lon estObject.elev curMode
1.432488787587e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602562 8.534069 405.799 4.43688788943354 -30.9107270871014 -10.2010765290394 4.4934557062477 -30.9889502747724 -10.0522679936002 47.6025612964948 8.53406975221451 405.947808954425 8 
1.432488787687e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602562 8.534069 405.799 4.43688788943354 -30.9107270871014 -10.2010765290394 4.49576347284223 -30.9059871137865 -10.027143328847 47.6025620426368 8.5340697829029 405.972933219496 8 
1.432488787789e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602562 8.534069 405.799 4.43688788943354 -30.9107270871014 -10.2010765290394 4.49990226014585 -30.8222834567775 -10.0017791720554 47.6025627954385 8.5340698379395 405.998296972578 8 
1.432488787892e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602562 8.534069 405.799 4.43688788943354 -30.9107270871014 -10.2010765290394 4.50594858566096 -30.7375096911181 -9.97606302696544 47.6025635578644 8.5340699183418 406.024012712014 8 
1.432488787992e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602562 8.534069 405.799 4.43688788943354 -30.9107270871014 -10.2010765290394 4.51372105629367 -30.6544427386952 -9.95082486598528 47.6025643049398 8.53407002169769 406.049250478141 8 
1.432488788093e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.50875880637851 -12.8838677371006 -6.97978677405756 47.6027241271547 8.53408325350967 409.020228628618 8 
1.432488788196e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.51279940355851 -12.8455417202247 -6.98236289715048 47.6027244718449 8.5340833072406 409.017652429909 8 
1.432488788297e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.51875313605579 -12.8081423314332 -6.98489082882828 47.6027248082013 8.53408338641172 409.015124427677 8 
1.432488788399e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.52673759854387 -12.7706153596999 -6.98744848230448 47.6027251457052 8.53408349258675 409.012566707434 8 
1.432488788501e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.53669338679907 -12.7334820679356 -6.99000781483675 47.6027254796684 8.53408362497578 409.010007307681 8 
1.432488788602e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.5484967966647 -12.6971625582231 -6.99254667290925 47.6027258063127 8.5340837819338 409.007468387888 8 
1.432488788705e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.56241611018449 -12.6608457710593 -6.99512883559188 47.6027261329325 8.53408396702837 409.004886164526 8 
1.432488788807e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.57804525715945 -12.6257158962018 -6.99767804366669 47.6027264488776 8.53408417485967 409.002336900112 8 
1.432488788911e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.59593981627174 -12.5905277685837 -7.00029183274864 47.6027267653467 8.53408441281563 408.999723058455 8 
1.432488789013e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602817 8.534092 412.1 6.16649826527851 -2.55736177970977 -3.90000348884795 5.61518369160184 -12.5571926981013 -7.00283675547139 47.60272706515 8.53408466871428 408.997178085607 8 
1.432488789117e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.90739740033832 -4.28280350465591 -5.95084175684397 47.6028014820021 8.53408855456666 410.049162412397 8 
1.432488789219e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.9036020403064 -4.27986785375288 -5.95747269230773 47.6028015084042 8.53408850409737 410.042531471605 8 
1.432488789321e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.90044561099125 -4.27605272063542 -5.9641488119061 47.6028015427162 8.53408846212438 410.035855345739 8 
1.432488789423e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.89812560122277 -4.27148935172461 -5.97088334345819 47.6028015837574 8.53408843127382 410.029120810068 8 
1.432488789525e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.89684650558716 -4.26647010363821 -5.97753189418603 47.6028016288987 8.53408841426499 410.022472256565 8 
1.432488789629e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.89666456475932 -4.26101884526825 -5.98437002182645 47.6028016779252 8.53408841184576 410.01563412163 8 
1.432488789732e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.89768246980917 -4.25563420617525 -5.99107449610639 47.6028017263527 8.53408842538167 410.008929646739 8 
1.432488789834e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.8998684781723 -4.25047604893173 -5.99777216002401 47.6028017727432 8.53408845445062 410.002231979734 8 
1.432488789938e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602816 8.53409 412 6.01609588899136 -2.66855167932917 -4.00000338998633 5.90323182743046 -4.24569161800621 -6.00460766829431 47.6028018157726 8.53408849917544 409.995396472726 8 
1.432488790043e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.86582468785888 -2.90737301488394 -5.38713602598859 47.6028138521244 8.53408800175834 410.612867328846 8 
1.432488790147e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.85876958531483 -2.91614304233274 -5.3929778461706 47.6028137732501 8.53408790794192 410.607025506969 8 
1.432488790251e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.85035996381863 -2.92387797902416 -5.39884173071048 47.6028137036849 8.53408779611358 410.601161618078 8 
1.432488790354e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.84092973679206 -2.93025605917787 -5.4046197218572 47.6028136463229 8.53408767071358 410.595383621351 8 
1.432488790455e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.83066765076631 -2.93520228756143 -5.41034030064412 47.6028136018384 8.53408753425183 410.589663036297 8 
1.432488790557e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.81962689700314 -2.93869304841198 -5.41609577713993 47.6028135704438 8.53408738743563 410.583907550048 8 
1.432488790659e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.8081639267724 -2.94058544905592 -5.42181185299667 47.6028135534243 8.53408723500497 410.578191463411 8 
1.43248879076e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.79653217350278 -2.94085423914883 -5.42747974750049 47.602813551007 8.5340870803299 410.572523559737 8 
1.432488790861e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.78474157669485 -2.93949063391807 -5.43320663038966 47.6028135632709 8.5340869235426 410.566796665014 8 
1.432488790966e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.77286630500671 -2.93641103501275 -5.43906922033712 47.6028135909677 8.53408676562936 410.560934063295 8 
1.432488791068e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.76181671743193 -2.93135900994249 -5.44481445266677 47.6028136364039 8.5340866186958 410.555188819717 8 
1.43248879117e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.75123195912696 -2.92515308356435 -5.45059317553964 47.6028136922178 8.53408647794341 410.549410083681 8 
1.432488791271e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.74163313148446 -2.91763488957654 -5.45628392241412 47.6028137598337 8.5340863503016 410.54371932305 8 
1.432488791373e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.73297888231001 -2.90880216289814 -5.46200590836672 47.6028138392721 8.5340862352205 410.537997326619 8 
1.432488791474e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.72553713982733 -2.89889501835107 -5.46769035113895 47.6028139283734 8.53408613626291 410.532312871955 8 
1.432488791578e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.71917186510068 -2.8876488116657 -5.47356937678157 47.6028140295177 8.53408605161985 410.526433835794 8 
1.432488791683e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.71431959042407 -2.87558378918681 -5.47943354275459 47.6028141380261 8.53408598709616 410.520569660258 8 
1.432488791787e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.71106531326893 -2.86289250223005 -5.48529084175909 47.6028142521669 8.53408594382212 410.514712353396 8 
1.43248879189e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.70948366439419 -2.84985459881955 -5.49111251132855 47.602814369425 8.53408592279012 410.508890676149 8 
1.432488791992e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412.1 5.86569369538363 -2.77974165926494 -3.90000329762103 5.70958633220214 -2.83682009681013 -5.49684277141535 47.6028144866525 8.5340859241556 410.503160410401 8 
1.432488792093e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.85987149541483 -2.7854266125778 -5.0415510287891 47.6028149488672 8.53408792259221 410.958452266678 8 
1.432488792196e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.85190331956475 -2.79176714413824 -5.04714945546602 47.6028148918428 8.53408781663408 410.952853835645 8 
1.432488792298e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.84297310615042 -2.7967324238109 -5.0526909691522 47.602814847187 8.53408769788312 410.947312315198 8 
1.432488792402e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.83296486304449 -2.80034125308311 -5.05838597875684 47.6028148147305 8.5340875647969 410.941617298265 8 
1.432488792504e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.82256901570391 -2.8022539843097 -5.06396819914588 47.6028147975282 8.53408742655648 410.936035070507 8 
1.432488792605e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.81205582613981 -2.80249256623774 -5.06945138110905 47.6028147953826 8.5340872867557 410.930551879353 8 
1.432488792705e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.8014933988014 -2.80108731064564 -5.07494078366756 47.602814808021 8.53408714630019 410.925062466293 8 
1.432488792807e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.79101641458897 -2.79800698768484 -5.08050035890689 47.6028148357244 8.5340870069809 410.919502879152 8 
1.432488792909e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.78100237472583 -2.7932908920854 -5.08606871937297 47.6028148781393 8.53408687381771 410.913934506209 8 
1.43248879301e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534088 412 5.86569360359522 -2.77974161491796 -4.00000329756683 5.77186031635045 -2.78712829781626 -5.09155026433736 47.6028149335634 8.53408675224985 410.908452951504 8 
1.432488793111e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.78465880590239 -2.78220573444066 -4.78206943085215 47.6028149778363 8.53408692243618 411.217933793731 8 
1.432488793212e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.77727048523289 -2.78306983664281 -4.78812657163346 47.6028149700649 8.53408682418886 411.211876646881 8 
1.432488793315e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.76954392911512 -2.78243559660516 -4.79431553815811 47.6028149757691 8.53408672144381 411.205687672632 8 
1.432488793418e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.76196448112362 -2.78023901529486 -4.80048949719832 47.6028149955243 8.53408662065498 411.199513706466 8 
1.432488793522e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.75472257171123 -2.77647446025068 -4.8067512800375 47.6028150293814 8.53408652435464 411.193251914929 8 
1.432488793626e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.74824775906076 -2.77127002924273 -4.8130003965598 47.6028150761882 8.53408643825491 411.187002791666 8 
1.432488793729e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.74287230723763 -2.76487315542357 -4.81916691188773 47.6028151337193 8.53408636677413 411.18083626794 8 
1.43248879383e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.73880858447913 -2.75758702606069 -4.82521306719042 47.6028151992481 8.53408631273628 411.174790104396 8 
1.432488793935e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602815 8.534087 412.1 5.79049249419537 -2.77974173435496 -3.90000322906125 5.73599548890002 -2.74922286462496 -4.83150006260346 47.6028152744723 8.53408627532887 411.16850310556 8 
1.432488794038e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.78797550510328 -2.89183570002052 -4.62146745752518 47.6028139918652 8.53408696653715 411.378535819525 8 
1.432488794142e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.78219213718333 -2.89861373143811 -4.62617739353 47.6028139309061 8.53408688963184 411.373825881473 8 
1.432488794246e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.77517509303564 -2.90440793866768 -4.63091811283501 47.6028138787952 8.53408679632155 411.36908515858 8 
1.432488794348e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.7671901893321 -2.90868585192223 -4.63554466981223 47.6028138403212 8.53408669014101 411.364458594878 8 
1.432488794449e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.75841150164122 -2.91141133356412 -4.64015415025458 47.6028138158093 8.53408657340501 411.359849109819 8 
1.432488794552e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.748915527821 -2.91249472973548 -4.64486299336117 47.6028138060657 8.53408644713081 411.355140256936 8 
1.432488794654e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.73940833951914 -2.91177893857999 -4.64947684539644 47.6028138125033 8.53408632070751 411.350526396817 8 
1.432488794757e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.72983953378087 -2.90925826177916 -4.65418600726501 47.6028138351734 8.53408619346486 411.345817225473 8 
1.432488794861e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.72065647415304 -2.90492127861962 -4.65893783770205 47.6028138741787 8.53408607135176 411.341065384499 8 
1.432488794962e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534087 412 5.79049251386154 -2.89093147195499 -4.00000327812892 5.71253540817359 -2.89907426095724 -4.66354208134037 47.6028139267647 8.5340859633607 411.336461131305 8 
1.432488795063e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.86416518302152 -2.89488544463134 -4.51453172697515 47.6028139644367 8.53408797968032 411.485471620563 8 
1.432488795164e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.86334560156049 -2.90195576009162 -4.51907465343961 47.6028139008488 8.53408796878177 411.480928696283 8 
1.432488795269e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.86070713940131 -2.90906652900554 -4.52377690532968 47.6028138368972 8.53408793369635 411.476226446167 8 
1.432488795371e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.85644576365863 -2.91531712832784 -4.52832920124095 47.6028137806816 8.53408787702999 411.471674148851 8 
1.432488795475e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.85056441691831 -2.92070566606939 -4.53300199989392 47.6028137322191 8.53408779882182 411.467001347968 8 
1.432488795579e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.84341761536168 -2.92469930972105 -4.53766937413033 47.6028136963018 8.53408770378609 411.462333966952 8 
1.432488795684e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.83530178464871 -2.92705265214319 -4.54236283936215 47.6028136751368 8.53408759586455 411.457640495601 8 
1.432488795786e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.82690301184415 -2.92754021495054 -4.54691863200476 47.6028136707518 8.53408748418056 411.45308469693 8 
1.43248879589e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.81815778129443 -2.92616648741892 -4.55160331057833 47.6028136831067 8.53408736788953 411.448400008337 8 
1.432488795991e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534088 412 5.86569371553338 -2.8909313962231 -4.00000334727477 5.80997633713372 -2.92297730328828 -4.55614233684244 47.6028137117891 8.53408725909555 411.44386097516 8 
1.432488796094e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534089 412 5.94089491697496 -2.89093132046568 -4.00000341644391 5.93988251458131 -2.89251472207505 -4.43636155250858 47.6028139857577 8.53408898654279 411.563641864302 8 
1.432488796195e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534089 412 5.94089491697496 -2.89093132046568 -4.00000341644391 5.93938646253234 -2.89453411580294 -4.44094978092588 47.602813967596 8.53408897994649 411.5590536366 8 
1.432488796306e+15 0 0 -1 0 -1 0 47.60284 8.53401 416 47.602814 8.534089 412 5.94089491697496 -2.89093132046568 -4.00000341644391 5.93783578974302 -2.89652003779869 -4.44602139916307 47.6028139497353 8.5340889593262 411.553982017476 8 
